Date,CloudProvider,Service,Region,Resource,UsageType,UsageQuantity,UnitCost,TotalCost,IsAnomaly
2026-07-03,Azure,Azure VM,southeastasia,vm-web-prod-01,Standard_D4s_v3,19.58,0.192,3.76,0
2026-07-03,GCP,Compute Engine,us-central1,gcp-k8s-worker-2,n2-standard-4,22.26,0.194,4.3191,0
2026-07-03,AWS,Lambda,us-east-1,auth-token-verifier,RequestCount,155569.51,2e-07,0.0311,0
2026-07-03,AWS,S3,us-east-1,user-media-storage-bucket,StandardStorage-GB,523.79,0.023,12.0471,0
2026-07-03,AWS,EC2,ap-southeast-1,i-0a8f9c1d2e3f4,BoxUsage:t3.xlarge,20.55,0.1664,3.419,0
2026-07-03,GCP,Compute Engine,europe-west1,gcp-k8s-worker-1,n2-standard-4,21.33,0.194,4.1386,0
2026-07-03,Azure,Azure VM,eastus,vm-web-prod-01,Standard_D4s_v3,21.55,0.192,4.1379,0
2026-07-03,GCP,Cloud SQL,europe-west1,gcp-main-postgres-db,db-custom-2-7680,21.97,0.35,7.6907,0
2026-07-04,GCP,Cloud SQL,us-central1,gcp-main-postgres-db,db-custom-2-7680,20.18,0.35,7.0613,0
2026-07-04,AWS,EC2,us-east-1,i-0c9d8e7f6a5b4,BoxUsage:t3.xlarge,19.09,0.1664,3.1757,0
2026-07-04,GCP,Compute Engine,us-central1,gcp-k8s-worker-1,n2-standard-4,20.21,0.194,3.9199,0
2026-07-04,GCP,Cloud SQL,us-central1,gcp-main-postgres-db,db-custom-2-7680,22.22,0.35,7.7772,0
2026-07-04,AWS,S3,eu-west-1,prod-analytics-data-dump,StandardStorage-GB,898.37,0.023,20.6624,0
2026-07-04,Azure,Azure VM,eastus,vm-api-prod-02,Standard_D4s_v3,22.39,0.192,4.2995,0
2026-07-04,AWS,S3,ap-southeast-1,prod-analytics-data-dump,StandardStorage-GB,1135.49,0.023,26.1162,0
2026-07-04,Azure,Azure VM,southeastasia,vm-api-prod-02,Standard_D4s_v3,20.33,0.192,3.9038,0
2026-07-04,GCP,Compute Engine,asia-east1,gcp-k8s-worker-1,n2-standard-4,21.05,0.194,4.0842,0
2026-07-04,GCP,Cloud SQL,us-central1,gcp-main-postgres-db,db-custom-2-7680,22.55,0.35,7.8935,0
2026-07-04,GCP,Cloud SQL,asia-east1,gcp-main-postgres-db,db-custom-2-7680,22.07,0.35,7.7239,0
2026-07-04,GCP,Cloud SQL,asia-east1,gcp-main-postgres-db,db-custom-2-7680,23.38,0.35,8.1834,0
2026-07-04,AWS,EC2,us-west-2,i-0a8f9c1d2e3f4,BoxUsage:t3.xlarge,24.07,0.1664,4.0058,0
2026-07-04,AWS,EBS,eu-west-1,vol-0fe0d1c2b3a498765,VolumeUsage.gp3,189.9,0.08,15.192,0
2026-07-04,GCP,Cloud SQL,us-central1,gcp-main-postgres-db,db-custom-2-7680,20.57,0.35,7.1987,0
2026-07-04,AWS,RDS,us-east-1,analytics-read-replica,InstanceUsage:db.m5.large,20.66,0.38,7.8504,0
2026-07-05,Azure,Azure VM,eastus,vm-api-prod-02,Standard_D4s_v3,19.0,0.192,3.6483,0
2026-07-05,GCP,Compute Engine,asia-east1,gcp-k8s-worker-1,n2-standard-4,19.01,0.194,3.6888,0
2026-07-05,Azure,Azure VM,westeurope,vm-web-prod-01,Standard_D4s_v3,19.52,0.192,3.7478,0
2026-07-05,GCP,Compute Engine,asia-east1,gcp-k8s-worker-1,n2-standard-4,23.68,0.194,4.5948,0
2026-07-05,AWS,EBS,eu-west-1,vol-0123456789abcdef0,VolumeUsage.gp3,439.34,0.08,35.1471,0
2026-07-05,Azure,Azure VM,eastus,vm-api-prod-02,Standard_D4s_v3,19.47,0.192,3.7387,0
2026-07-05,Azure,Azure Storage,southeastasia,stbackupdata002,BlobStorage-GB,890.42,0.02,17.8085,0
2026-07-05,AWS,EBS,us-west-2,vol-0123456789abcdef0,VolumeUsage.gp3,342.16,0.08,27.3726,0
2026-07-05,GCP,Compute Engine,asia-east1,gcp-k8s-worker-1,n2-standard-4,19.45,0.194,3.7731,0
2026-07-05,GCP,Compute Engine,europe-west1,gcp-k8s-worker-2,n2-standard-4,24.38,0.194,4.73,0
2026-07-05,AWS,EBS,us-east-1,vol-0123456789abcdef0,VolumeUsage.gp3,281.81,0.08,22.545,0
2026-07-05,Azure,Azure VM,southeastasia,vm-api-prod-02,Standard_D4s_v3,18.61,0.192,3.5732,0
2026-07-05,AWS,EBS,ap-southeast-1,vol-0123456789abcdef0,VolumeUsage.gp3,487.84,0.08,39.0275,0
2026-07-05,AWS,EC2,us-west-2,i-0c9d8e7f6a5b4,BoxUsage:t3.xlarge,20.54,0.1664,3.4173,0
2026-07-06,Azure,Azure Storage,eastus,stbackupdata002,BlobStorage-GB,619.22,0.02,12.3844,0
2026-07-06,Azure,Azure VM,eastus,vm-web-prod-01,Standard_D4s_v3,23.1,0.192,4.4356,0
2026-07-06,GCP,Cloud SQL,asia-east1,gcp-main-postgres-db,db-custom-2-7680,20.19,0.35,7.0665,0
2026-07-06,GCP,Compute Engine,europe-west1,gcp-k8s-worker-1,n2-standard-4,18.07,0.194,3.5051,0
2026-07-06,Azure,Azure Storage,westeurope,stbackupdata002,BlobStorage-GB,393.61,0.02,7.8721,0
2026-07-06,Azure,Azure Storage,westeurope,stappprodlogs001,BlobStorage-GB,816.01,0.02,16.3203,0
2026-07-06,Azure,Azure Storage,southeastasia,stbackupdata002,BlobStorage-GB,961.56,0.02,19.2311,0
2026-07-06,GCP,Compute Engine,us-central1,gcp-k8s-worker-1,n2-standard-4,23.24,0.194,4.5091,0
2026-07-06,AWS,RDS,us-east-1,analytics-read-replica,InstanceUsage:db.m5.large,21.19,0.38,8.0503,0
2026-07-06,Azure,Azure Storage,westeurope,stappprodlogs001,BlobStorage-GB,724.5,0.02,14.49,0
2026-07-06,Azure,Azure Storage,westeurope,stappprodlogs001,BlobStorage-GB,658.78,0.02,13.1757,0
2026-07-06,GCP,Cloud SQL,europe-west1,gcp-main-postgres-db,db-custom-2-7680,22.95,0.35,8.0317,0
2026-07-06,Azure,Azure Storage,eastus,stbackupdata002,BlobStorage-GB,678.18,0.02,13.5636,0
2026-07-06,GCP,Cloud SQL,asia-east1,gcp-main-postgres-db,db-custom-2-7680,24.51,0.35,8.5787,0
2026-07-06,Azure,Azure VM,southeastasia,vm-api-prod-02,Standard_D4s_v3,19.96,0.192,3.8322,0
2026-07-06,GCP,Compute Engine,us-central1,gcp-k8s-worker-2,n2-standard-4,23.08,0.194,4.4775,0
2026-07-07,Azure,Azure VM,southeastasia,vm-api-prod-02,Standard_D4s_v3,20.81,0.192,3.9956,0
2026-07-07,GCP,Compute Engine,us-central1,gcp-k8s-worker-2,n2-standard-4,21.87,0.194,4.2424,0
2026-07-07,AWS,Lambda,ap-southeast-1,event-processor,RequestCount,348989.99,2e-07,0.0698,0
2026-07-07,AWS,EC2,us-east-1,i-0a8f9c1d2e3f4,BoxUsage:t3.xlarge,23.41,0.1664,3.8958,0
2026-07-07,GCP,Compute Engine,asia-east1,gcp-k8s-worker-2,n2-standard-4,19.2,0.194,3.7254,0
2026-07-07,GCP,Cloud SQL,asia-east1,gcp-main-postgres-db,db-custom-2-7680,22.82,0.35,7.9857,0
2026-07-07,Azure,Azure Storage,southeastasia,stappprodlogs001,BlobStorage-GB,1277.24,0.02,25.5448,0
2026-07-07,Azure,Azure VM,southeastasia,vm-api-prod-02,Standard_D4s_v3,21.99,0.192,4.223,0
2026-07-07,GCP,Compute Engine,europe-west1,gcp-k8s-worker-2,n2-standard-4,19.61,0.194,3.8044,0
2026-07-07,GCP,Cloud SQL,us-central1,gcp-main-postgres-db,db-custom-2-7680,20.96,0.35,7.3369,0
2026-07-07,GCP,Compute Engine,europe-west1,gcp-k8s-worker-2,n2-standard-4,19.15,0.194,3.7144,0
2026-07-07,Azure,Azure Storage,eastus,stbackupdata002,BlobStorage-GB,1248.17,0.02,24.9633,0
2026-07-07,Azure,Azure Storage,southeastasia,stbackupdata002,BlobStorage-GB,440.54,0.02,8.8109,0
2026-07-07,Azure,Azure VM,eastus,vm-api-prod-02,Standard_D4s_v3,23.21,0.192,4.4566,0
2026-07-07,GCP,Cloud SQL,us-central1,gcp-main-postgres-db,db-custom-2-7680,21.89,0.35,7.6613,0
2026-07-07,AWS,RDS,us-east-1,prod-db-cluster-primary,InstanceUsage:db.r5.8xlarge-MultiAZ,22.98,7.68,176.4864,1
2026-07-08,Azure,Azure Storage,southeastasia,stbackupdata002,BlobStorage-GB,1164.24,0.02,23.2848,0
2026-07-08,Azure,Azure VM,westeurope,vm-web-prod-01,Standard_D4s_v3,18.93,0.192,3.6345,0
2026-07-08,Azure,Azure Storage,westeurope,stbackupdata002,BlobStorage-GB,493.3,0.02,9.866,0
2026-07-08,GCP,Cloud SQL,europe-west1,gcp-main-postgres-db,db-custom-2-7680,20.32,0.35,7.1132,0
2026-07-08,Azure,Azure Storage,eastus,stappprodlogs001,BlobStorage-GB,920.65,0.02,18.4131,0
2026-07-08,GCP,Cloud SQL,us-central1,gcp-main-postgres-db,db-custom-2-7680,23.26,0.35,8.1424,0
2026-07-08,AWS,EBS,ap-southeast-1,vol-0fe0d1c2b3a498765,VolumeUsage.gp3,205.9,0.08,16.4723,0
2026-07-08,AWS,S3,ap-southeast-1,user-media-storage-bucket,StandardStorage-GB,643.26,0.023,14.795,0
2026-07-08,Azure,Azure Storage,westeurope,stbackupdata002,BlobStorage-GB,585.26,0.02,11.7052,0
2026-07-08,AWS,Lambda,us-west-2,auth-token-verifier,RequestCount,705838.09,2e-07,0.1412,0
2026-07-08,GCP,Cloud SQL,us-central1,gcp-main-postgres-db,db-custom-2-7680,23.42,0.35,8.1953,0
2026-07-08,AWS,EC2,us-east-1,i-0b7e6d5c4b3a2,BoxUsage:t3.xlarge,18.93,0.1664,3.1503,0
2026-07-08,GCP,Cloud SQL,europe-west1,gcp-main-postgres-db,db-custom-2-7680,23.49,0.35,8.2225,0
2026-07-08,AWS,Lambda,us-west-2,image-resizer-worker,RequestCount,305988.31,2e-07,0.0612,0
2026-07-08,AWS,Lambda,us-west-2,image-resizer-worker,RequestCount,403465.52,2e-07,0.0807,0
2026-07-09,Azure,Azure VM,southeastasia,vm-api-prod-02,Standard_D4s_v3,22.22,0.192,4.2667,0
2026-07-09,GCP,Compute Engine,asia-east1,gcp-k8s-worker-2,n2-standard-4,21.98,0.194,4.2637,0
2026-07-09,Azure,Azure Storage,westeurope,stbackupdata002,BlobStorage-GB,966.96,0.02,19.3393,0
2026-07-09,AWS,EBS,ap-southeast-1,vol-0fe0d1c2b3a498765,VolumeUsage.gp3,359.51,0.08,28.7606,0
2026-07-09,Azure,Azure VM,westeurope,vm-api-prod-02,Standard_D4s_v3,20.66,0.192,3.9675,0
2026-07-09,GCP,Cloud SQL,europe-west1,gcp-main-postgres-db,db-custom-2-7680,20.69,0.35,7.2432,0
2026-07-09,GCP,Cloud SQL,europe-west1,gcp-main-postgres-db,db-custom-2-7680,19.54,0.35,6.8389,0
2026-07-09,GCP,Compute Engine,us-central1,gcp-k8s-worker-2,n2-standard-4,21.54,0.194,4.1786,0
2026-07-09,GCP,Compute Engine,us-central1,gcp-k8s-worker-1,n2-standard-4,23.12,0.194,4.4845,0
2026-07-09,AWS,S3,us-west-2,user-media-storage-bucket,StandardStorage-GB,654.7,0.023,15.0581,0
2026-07-09,GCP,Cloud SQL,asia-east1,gcp-main-postgres-db,db-custom-2-7680,21.12,0.35,7.3923,0
2026-07-09,Azure,Azure VM,eastus,vm-api-prod-02,Standard_D4s_v3,21.98,0.192,4.2202,0
2026-07-09,AWS,EBS,eu-west-1,vol-0123456789abcdef0,VolumeUsage.gp3,413.19,0.08,33.055,0
2026-07-09,GCP,Compute Engine,us-central1,gcp-k8s-worker-1,n2-standard-4,23.06,0.194,4.4728,0
2026-07-10,Azure,Azure VM,westeurope,vm-api-prod-02,Standard_D4s_v3,22.71,0.192,4.36,0
2026-07-10,Azure,Azure VM,southeastasia,vm-web-prod-01,Standard_D4s_v3,17.79,0.192,3.4155,0
2026-07-10,Azure,Azure Storage,westeurope,stappprodlogs001,BlobStorage-GB,653.47,0.02,13.0693,0
2026-07-10,Azure,Azure VM,southeastasia,vm-api-prod-02,Standard_D4s_v3,21.35,0.192,4.0995,0
2026-07-10,AWS,S3,us-west-2,app-logs-archive,StandardStorage-GB,712.67,0.023,16.3913,0
2026-07-10,AWS,EC2,us-west-2,i-0c9d8e7f6a5b4,BoxUsage:t3.xlarge,21.16,0.1664,3.5208,0
2026-07-10,Azure,Azure VM,westeurope,vm-api-prod-02,Standard_D4s_v3,19.41,0.192,3.7265,0
2026-07-10,AWS,RDS,us-west-2,analytics-read-replica,InstanceUsage:db.m5.large,22.99,0.38,8.735,0
2026-07-10,Azure,Azure Storage,eastus,stbackupdata002,BlobStorage-GB,928.44,0.02,18.5689,0
2026-07-10,Azure,Azure VM,westeurope,vm-web-prod-01,Standard_D4s_v3,18.51,0.192,3.553,0
2026-07-10,GCP,Compute Engine,asia-east1,gcp-k8s-worker-2,n2-standard-4,18.39,0.194,3.5684,0
2026-07-10,Azure,Azure Storage,westeurope,stappprodlogs001,BlobStorage-GB,772.37,0.02,15.4473,0
2026-07-10,AWS,S3,us-east-1,app-logs-archive,StandardStorage-GB,471.88,0.023,10.8533,0
2026-07-10,GCP,Cloud SQL,us-central1,gcp-main-postgres-db,db-custom-2-7680,20.39,0.35,7.1369,0
2026-07-10,AWS,S3,us-east-1,user-media-storage-bucket,StandardStorage-GB,725.45,0.023,16.6853,0
2026-07-11,GCP,Cloud SQL,europe-west1,gcp-main-postgres-db,db-custom-2-7680,22.36,0.35,7.8275,0
2026-07-11,GCP,Compute Engine,us-central1,gcp-k8s-worker-2,n2-standard-4,20.26,0.194,3.9302,0
2026-07-11,Azure,Azure Storage,eastus,stbackupdata002,BlobStorage-GB,848.58,0.02,16.9716,0
2026-07-11,AWS,EC2,us-east-1,i-0c9d8e7f6a5b4,BoxUsage:t3.xlarge,18.74,0.1664,3.1184,0
2026-07-11,AWS,S3,us-east-1,user-media-storage-bucket,StandardStorage-GB,1078.67,0.023,24.8094,0
2026-07-11,AWS,RDS,us-east-1,prod-db-cluster-primary,InstanceUsage:db.r5.8xlarge-MultiAZ,20.97,7.68,161.0496,1
2026-07-11,GCP,Compute Engine,us-central1,gcp-k8s-worker-1,n2-standard-4,20.36,0.194,3.9502,0
2026-07-11,Azure,Azure Storage,southeastasia,stappprodlogs001,BlobStorage-GB,1527.09,0.02,30.5418,0
2026-07-11,GCP,Compute Engine,europe-west1,gcp-k8s-worker-2,n2-standard-4,18.42,0.194,3.5728,0
2026-07-11,GCP,Compute Engine,asia-east1,gcp-k8s-worker-1,n2-standard-4,23.49,0.194,4.5577,0
2026-07-11,GCP,Compute Engine,us-central1,gcp-k8s-worker-1,n2-standard-4,20.39,0.194,3.9559,0
2026-07-11,AWS,Lambda,ap-southeast-1,image-resizer-worker,RequestCount,610214.16,2e-07,0.122,0
2026-07-11,GCP,Compute Engine,us-central1,gcp-k8s-worker-2,n2-standard-4,20.59,0.194,3.9954,0
2026-07-11,GCP,Cloud SQL,europe-west1,gcp-main-postgres-db,db-custom-2-7680,23.29,0.35,8.1523,0
2026-07-11,GCP,Compute Engine,europe-west1,gcp-k8s-worker-1,n2-standard-4,18.82,0.194,3.6514,0
2026-07-12,Azure,Azure VM,eastus,vm-web-prod-01,Standard_D4s_v3,21.78,0.192,4.1822,0
2026-07-12,GCP,Cloud SQL,europe-west1,gcp-main-postgres-db,db-custom-2-7680,22.99,0.35,8.0457,0
2026-07-12,Azure,Azure VM,southeastasia,vm-web-prod-01,Standard_D4s_v3,18.06,0.192,3.4676,0
2026-07-12,Azure,Azure VM,southeastasia,vm-api-prod-02,Standard_D4s_v3,22.8,0.192,4.3776,0
2026-07-12,AWS,RDS,ap-southeast-1,prod-db-cluster-primary,InstanceUsage:db.r5.8xlarge-MultiAZ,23.16,7.68,177.8688,1
2026-07-12,GCP,Compute Engine,asia-east1,gcp-k8s-worker-1,n2-standard-4,18.19,0.194,3.5297,0
2026-07-12,GCP,Cloud SQL,us-central1,gcp-main-postgres-db,db-custom-2-7680,23.5,0.35,8.2249,0
2026-07-12,GCP,Cloud SQL,europe-west1,gcp-main-postgres-db,db-custom-2-7680,19.83,0.35,6.9403,0
2026-07-12,GCP,Compute Engine,europe-west1,gcp-k8s-worker-1,n2-standard-4,20.51,0.194,3.9784,0
2026-07-12,AWS,S3,us-east-1,app-logs-archive,StandardStorage-GB,1014.66,0.023,23.3371,0
2026-07-12,AWS,EBS,us-east-1,vol-0123456789abcdef0,VolumeUsage.gp3,265.63,0.08,21.2505,0
2026-07-12,AWS,RDS,eu-west-1,analytics-read-replica,InstanceUsage:db.m5.large,20.6,0.38,7.8278,0
2026-07-12,GCP,Cloud SQL,asia-east1,gcp-main-postgres-db,db-custom-2-7680,21.83,0.35,7.642,0
2026-07-12,AWS,EBS,us-east-1,vol-0123456789abcdef0,VolumeUsage.gp3,257.15,0.08,20.5724,0
2026-07-12,AWS,EBS,us-west-2,vol-0123456789abcdef0,VolumeUsage.gp3,352.28,0.08,28.1821,0
2026-07-13,GCP,Compute Engine,us-central1,gcp-k8s-worker-1,n2-standard-4,18.51,0.194,3.5912,0
2026-07-13,GCP,Cloud SQL,asia-east1,gcp-main-postgres-db,db-custom-2-7680,22.62,0.35,7.9161,0
2026-07-13,GCP,Compute Engine,asia-east1,gcp-k8s-worker-2,n2-standard-4,17.65,0.194,3.4245,0
2026-07-13,Azure,Azure VM,eastus,vm-web-prod-01,Standard_D4s_v3,24.46,0.192,4.6958,0
2026-07-13,GCP,Compute Engine,us-central1,gcp-k8s-worker-1,n2-standard-4,21.27,0.194,4.1271,0
2026-07-13,AWS,S3,ap-southeast-1,app-logs-archive,StandardStorage-GB,758.58,0.023,17.4474,0
2026-07-13,AWS,EC2,ap-southeast-1,i-0c9d8e7f6a5b4,BoxUsage:t3.xlarge,21.44,0.1664,3.5682,0
2026-07-13,GCP,Cloud SQL,europe-west1,gcp-main-postgres-db,db-custom-2-7680,23.73,0.35,8.3046,0
2026-07-13,Azure,Azure VM,southeastasia,vm-web-prod-01,Standard_D4s_v3,18.73,0.192,3.5954,0
2026-07-13,Azure,Azure Storage,westeurope,stbackupdata002,BlobStorage-GB,1174.28,0.02,23.4856,0
2026-07-13,AWS,RDS,us-east-1,analytics-read-replica,InstanceUsage:db.m5.large,23.93,0.38,9.0946,0
2026-07-13,Azure,Azure VM,westeurope,vm-web-prod-01,Standard_D4s_v3,18.8,0.192,3.6096,0
2026-07-13,Azure,Azure VM,southeastasia,vm-web-prod-01,Standard_D4s_v3,24.53,0.192,4.71,0
2026-07-13,AWS,RDS,eu-west-1,prod-db-cluster-primary,InstanceUsage:db.r5.8xlarge-MultiAZ,24.33,7.68,186.8544,1
2026-07-13,GCP,Cloud SQL,europe-west1,gcp-main-postgres-db,db-custom-2-7680,23.28,0.35,8.1468,0
2026-07-14,AWS,EBS,us-west-2,vol-0123456789abcdef0,VolumeUsage.gp3,192.44,0.08,15.3949,0
2026-07-14,Azure,Azure VM,eastus,vm-api-prod-02,Standard_D4s_v3,19.62,0.192,3.7671,0
2026-07-14,Azure,Azure Storage,southeastasia,stbackupdata002,BlobStorage-GB,735.89,0.02,14.7177,0
2026-07-14,Azure,Azure Storage,westeurope,stappprodlogs001,BlobStorage-GB,906.14,0.02,18.1229,0
2026-07-14,Azure,Azure Storage,southeastasia,stbackupdata002,BlobStorage-GB,963.18,0.02,19.2635,0
2026-07-14,Azure,Azure Storage,westeurope,stbackupdata002,BlobStorage-GB,1187.81,0.02,23.7561,0
2026-07-14,GCP,Compute Engine,us-central1,gcp-k8s-worker-1,n2-standard-4,23.19,0.194,4.4997,0
2026-07-14,GCP,Cloud SQL,asia-east1,gcp-main-postgres-db,db-custom-2-7680,24.17,0.35,8.4609,0
2026-07-14,Azure,Azure Storage,southeastasia,stbackupdata002,BlobStorage-GB,1296.0,0.02,25.92,0
2026-07-14,Azure,Azure VM,eastus,vm-api-prod-02,Standard_D4s_v3,21.61,0.192,4.1482,0
2026-07-14,GCP,Cloud SQL,europe-west1,gcp-main-postgres-db,db-custom-2-7680,23.28,0.35,8.1487,0
2026-07-14,Azure,Azure VM,southeastasia,vm-web-prod-01,Standard_D4s_v3,22.35,0.192,4.292,0
2026-07-14,Azure,Azure Storage,southeastasia,stappprodlogs001,BlobStorage-GB,1414.0,0.02,28.2801,0
2026-07-14,GCP,Cloud SQL,europe-west1,gcp-main-postgres-db,db-custom-2-7680,22.93,0.35,8.0244,0
2026-07-14,GCP,Cloud SQL,asia-east1,gcp-main-postgres-db,db-custom-2-7680,23.06,0.35,8.0702,0
2026-07-14,GCP,Compute Engine,asia-east1,gcp-k8s-worker-1,n2-standard-4,20.54,0.194,3.9849,0
2026-07-15,Azure,Azure VM,eastus,vm-api-prod-02,Standard_D4s_v3,23.08,0.192,4.4309,0
2026-07-15,AWS,EBS,us-east-1,vol-0fe0d1c2b3a498765,VolumeUsage.gp3,100.18,0.08,8.0147,0
2026-07-15,AWS,EBS,eu-west-1,vol-0fe0d1c2b3a498765,VolumeUsage.gp3,345.65,0.08,27.6518,0
2026-07-15,GCP,Compute Engine,europe-west1,gcp-k8s-worker-1,n2-standard-4,20.69,0.194,4.0143,0
2026-07-15,AWS,S3,eu-west-1,prod-analytics-data-dump,StandardStorage-GB,404.56,0.023,9.3049,0
2026-07-15,AWS,EC2,us-east-1,i-0c9d8e7f6a5b4,BoxUsage:t3.xlarge,21.78,0.1664,3.6236,0
2026-07-15,AWS,RDS,us-west-2,prod-db-cluster-primary,InstanceUsage:db.r5.8xlarge-MultiAZ,23.1,7.68,177.408,1
2026-07-15,AWS,RDS,ap-southeast-1,analytics-read-replica,InstanceUsage:db.m5.large,23.92,0.38,9.0882,0
2026-07-15,GCP,Cloud SQL,europe-west1,gcp-main-postgres-db,db-custom-2-7680,22.32,0.35,7.8108,0
2026-07-15,GCP,Cloud SQL,us-central1,gcp-main-postgres-db,db-custom-2-7680,22.59,0.35,7.9049,0
2026-07-15,Azure,Azure Storage,westeurope,stappprodlogs001,BlobStorage-GB,1399.9,0.02,27.998,0
2026-07-15,GCP,Cloud SQL,asia-east1,gcp-main-postgres-db,db-custom-2-7680,23.84,0.35,8.3432,0
2026-07-15,GCP,Compute Engine,asia-east1,gcp-k8s-worker-2,n2-standard-4,20.21,0.194,3.9208,0
2026-07-15,AWS,Lambda,ap-southeast-1,image-resizer-worker,RequestCount,653870.33,2e-07,0.1308,0
2026-07-15,Azure,Azure Storage,westeurope,stbackupdata002,BlobStorage-GB,472.35,0.02,9.4469,0
2026-07-16,GCP,Cloud SQL,europe-west1,gcp-main-postgres-db,db-custom-2-7680,22.04,0.35,7.7154,0
2026-07-16,AWS,RDS,us-west-2,prod-db-cluster-primary,InstanceUsage:db.r5.8xlarge-MultiAZ,21.23,7.68,163.0464,1
2026-07-16,AWS,S3,eu-west-1,user-media-storage-bucket,StandardStorage-GB,378.92,0.023,8.7151,0
2026-07-16,GCP,Compute Engine,asia-east1,gcp-k8s-worker-1,n2-standard-4,20.48,0.194,3.9731,0
2026-07-16,AWS,Lambda,eu-west-1,auth-token-verifier,RequestCount,588712.89,2e-07,0.1177,0
2026-07-16,GCP,Cloud SQL,us-central1,gcp-main-postgres-db,db-custom-2-7680,22.86,0.35,7.9994,0
2026-07-16,AWS,S3,ap-southeast-1,prod-analytics-data-dump,StandardStorage-GB,656.04,0.023,15.0889,0
2026-07-16,GCP,Cloud SQL,europe-west1,gcp-main-postgres-db,db-custom-2-7680,23.62,0.35,8.2653,0
2026-07-16,GCP,Compute Engine,asia-east1,gcp-k8s-worker-2,n2-standard-4,21.69,0.194,4.2081,0
2026-07-16,GCP,Compute Engine,asia-east1,gcp-k8s-worker-2,n2-standard-4,20.94,0.194,4.0621,0
2026-07-16,Azure,Azure VM,westeurope,vm-api-prod-02,Standard_D4s_v3,20.79,0.192,3.9917,0
2026-07-16,Azure,Azure Storage,southeastasia,stappprodlogs001,BlobStorage-GB,902.63,0.02,18.0526,0
2026-07-16,GCP,Compute Engine,europe-west1,gcp-k8s-worker-1,n2-standard-4,21.55,0.194,4.1815,0
2026-07-16,Azure,Azure Storage,westeurope,stbackupdata002,BlobStorage-GB,1347.62,0.02,26.9524,0
2026-07-16,AWS,RDS,eu-west-1,prod-db-cluster-primary,InstanceUsage:db.r5.8xlarge-MultiAZ,23.03,7.68,176.8704,1
2026-07-17,AWS,S3,eu-west-1,user-media-storage-bucket,StandardStorage-GB,584.93,0.023,13.4533,0
2026-07-17,GCP,Cloud SQL,europe-west1,gcp-main-postgres-db,db-custom-2-7680,22.06,0.35,7.7217,0
2026-07-17,GCP,Cloud SQL,europe-west1,gcp-main-postgres-db,db-custom-2-7680,21.2,0.35,7.4203,0
2026-07-17,GCP,Cloud SQL,europe-west1,gcp-main-postgres-db,db-custom-2-7680,20.1,0.35,7.0345,0
2026-07-17,GCP,Cloud SQL,us-central1,gcp-main-postgres-db,db-custom-2-7680,21.12,0.35,7.3925,0
2026-07-17,Azure,Azure VM,southeastasia,vm-web-prod-01,Standard_D4s_v3,23.27,0.192,4.4688,0
2026-07-17,Azure,Azure Storage,westeurope,stappprodlogs001,BlobStorage-GB,1257.39,0.02,25.1478,0
2026-07-17,AWS,EC2,us-east-1,i-0a8f9c1d2e3f4,BoxUsage:t3.xlarge,18.43,0.1664,3.0663,0
2026-07-17,GCP,Compute Engine,europe-west1,gcp-k8s-worker-2,n2-standard-4,24.14,0.194,4.683,0
2026-07-17,GCP,Compute Engine,us-central1,gcp-k8s-worker-1,n2-standard-4,22.44,0.194,4.3536,0
2026-07-17,GCP,Cloud SQL,asia-east1,gcp-main-postgres-db,db-custom-2-7680,21.14,0.35,7.4005,0
2026-07-17,Azure,Azure VM,southeastasia,vm-api-prod-02,Standard_D4s_v3,19.85,0.192,3.812,0
2026-07-17,AWS,Lambda,us-east-1,image-resizer-worker,RequestCount,335696.64,2e-07,0.0671,0
2026-07-17,Azure,Azure Storage,westeurope,stbackupdata002,BlobStorage-GB,802.39,0.02,16.0478,0
2026-07-17,AWS,EBS,us-west-2,vol-0fe0d1c2b3a498765,VolumeUsage.gp3,364.31,0.08,29.1447,0
2026-07-17,Azure,Azure VM,westeurope,vm-web-prod-01,Standard_D4s_v3,20.09,0.192,3.8567,0
2026-07-18,GCP,Cloud SQL,europe-west1,gcp-main-postgres-db,db-custom-2-7680,22.38,0.35,7.8316,0
2026-07-18,GCP,Compute Engine,us-central1,gcp-k8s-worker-2,n2-standard-4,22.07,0.194,4.2821,0
2026-07-18,GCP,Compute Engine,asia-east1,gcp-k8s-worker-2,n2-standard-4,19.08,0.194,3.7016,0
2026-07-18,Azure,Azure Storage,southeastasia,stappprodlogs001,BlobStorage-GB,931.44,0.02,18.6288,0
2026-07-18,AWS,EC2,us-east-1,i-0d1e2f3a4b5c6,BoxUsage:t3.xlarge,23.49,0.1664,3.9088,0
2026-07-18,Azure,Azure VM,eastus,vm-web-prod-01,Standard_D4s_v3,21.0,0.192,4.0321,0
2026-07-18,GCP,Cloud SQL,us-central1,gcp-main-postgres-db,db-custom-2-7680,21.17,0.35,7.4112,0
2026-07-18,AWS,Lambda,ap-southeast-1,auth-token-verifier,RequestCount,363825.6,2e-07,0.0728,0
2026-07-18,GCP,Compute Engine,europe-west1,gcp-k8s-worker-1,n2-standard-4,21.8,0.194,4.2284,0
2026-07-18,GCP,Cloud SQL,asia-east1,gcp-main-postgres-db,db-custom-2-7680,23.58,0.35,8.2536,0
2026-07-18,AWS,RDS,ap-southeast-1,analytics-read-replica,InstanceUsage:db.m5.large,21.62,0.38,8.2155,0
